abbrivate_funds,funds_title,stock_title,stock_href,abbrivate_stock,holding,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,5.91%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Facebook Inc A,/quote/FB?p=FB,FB,5.69%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Autodesk Inc,/quote/ADSK?p=ADSK,ADSK,4.79%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,4.40%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Oracle Corp,/quote/ORCL?p=ORCL,ORCL,4.22%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Regeneron Pharmaceuticals Inc,/quote/REGN?p=REGN,REGN,3.72%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),NVIDIA Corp,/quote/NVDA?p=NVDA,NVDA,3.59%,,
LSGRX,Loomis Sayles Growth Fund Class Y (LSGRX),Monster Beverage Corp,/quote/MNST?p=MNST,MNST,3.50%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Viad Corp,/quote/VVI?p=VVI,VVI,1.42%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),ALLETE Inc,/quote/ALE?p=ALE,ALE,1.33%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Churchill Downs Inc,/quote/CHDN?p=CHDN,CHDN,1.30%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),GCI Liberty Inc A,/quote/GLIBA?p=GLIBA,GLIBA,1.30%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Cannae Holdings Inc Ordinary Shares,/quote/CNNE?p=CNNE,CNNE,1.24%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Genpact Ltd,/quote/G.BO?p=G.BO,G.BO,1.19%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Aerojet Rocketdyne Holdings Inc,/quote/AJRD?p=AJRD,AJRD,1.17%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Arcosa Inc,/quote/ACA?p=ACA,ACA,1.17%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),IAA Inc Ordinary Shares,/quote/IAA?p=IAA,IAA,1.17%,,
LSSCX,Loomis Sayles Small Capital Value Fund Institutional Class (LSSCX),Littelfuse Inc,/quote/LFUS?p=LFUS,LFUS,1.16%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),Kinsale Capital Group Inc,/quote/KNSL?p=KNSL,KNSL,2.04%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),SiteOne Landscape Supply Inc,/quote/SITE?p=SITE,SITE,1.98%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),WNS (Holdings) Ltd ADR,/quote/WNS?p=WNS,WNS,1.71%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),InterXion Holding NV,,,1.67%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),Goosehead Insurance Inc Class A,/quote/GSHD?p=GSHD,GSHD,1.65%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),Trex Co Inc,/quote/TREX?p=TREX,TREX,1.63%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),Freshpet Inc,/quote/FRPT?p=FRPT,FRPT,1.61%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),Five9 Inc,/quote/FIVN?p=FIVN,FIVN,1.55%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),RBC Bearings Inc,/quote/ROLL?p=ROLL,ROLL,1.50%,,
LSSNX,Loomis Sayles Small Cap Growth Fund Class N (LSSNX),Mercury Systems Inc,/quote/MRCY?p=MRCY,MRCY,1.42%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Viad Corp,/quote/VVI?p=VVI,VVI,1.42%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),ALLETE Inc,/quote/ALE?p=ALE,ALE,1.33%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Churchill Downs Inc,/quote/CHDN?p=CHDN,CHDN,1.30%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),GCI Liberty Inc A,/quote/GLIBA?p=GLIBA,GLIBA,1.30%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Cannae Holdings Inc Ordinary Shares,/quote/CNNE?p=CNNE,CNNE,1.24%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Genpact Ltd,/quote/G.BO?p=G.BO,G.BO,1.19%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Aerojet Rocketdyne Holdings Inc,/quote/AJRD?p=AJRD,AJRD,1.17%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Arcosa Inc,/quote/ACA?p=ACA,ACA,1.17%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),IAA Inc Ordinary Shares,/quote/IAA?p=IAA,IAA,1.17%,,
LSVAX,Loomis Sayles Small Capital Value Fund Admin Class (LSVAX),Littelfuse Inc,/quote/LFUS?p=LFUS,LFUS,1.16%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Roper Technologies Inc,/quote/ROP?p=ROP,ROP,3.08%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,2.98%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Danaher Corp,/quote/DHR?p=DHR,DHR,2.95%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Northrop Grumman Corp,/quote/NOC?p=NOC,NOC,2.60%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,2.57%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,2.45%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),IQVIA Holdings Inc,/quote/IQV?p=IQV,IQV,2.29%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Sherwin-Williams Co,/quote/SHW?p=SHW,SHW,2.24%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Alphabet Inc A,/quote/GOOGL?p=GOOGL,GOOGL,2.23%,,
LSWWX,Loomis Sayles Global Allocation Fund Class Y (LSWWX),Marriott International Inc Class A,/quote/MAR?p=MAR,MAR,2.22%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,3.09%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,2.74%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Medtronic PLC,/quote/MDT?p=MDT,MDT,2.36%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),U.S. Bancorp,/quote/USB?p=USB,USB,2.34%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),UnitedHealth Group Inc,/quote/UNH?p=UNH,UNH,2.32%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,2.31%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),3M Co,/quote/MMM?p=MMM,MMM,2.23%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Ecolab Inc,/quote/ECL?p=ECL,ECL,2.17%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Eli Lilly and Co,/quote/LLY?p=LLY,LLY,2.08%,,
MAPOX,Mairs & Power Balanced Fund Investor Class (MAPOX),Abbott Laboratories,/quote/ABT?p=ABT,ABT,2.03%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,5.47%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),NAVER Corp,/quote/035420.KS?p=035420.KS,035420.KS,4.55%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),China Resources Land Ltd,/quote/01109?p=01109,1109,4.38%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),Tencent Holdings Ltd,/quote/00700?p=00700,700,4.17%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),Ping An Insurance (Group) Co. of China Ltd Class H,/quote/02318?p=02318,2318,4.09%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),AIA Group Ltd,/quote/01299.HK?p=01299.HK,01299.HK,3.73%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),Samsung Electronics Co Ltd,/quote/005930.KS?p=005930.KS,005930.KS,3.72%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),China Resources Beer (Holdings) Co Ltd,/quote/00291?p=00291,291,3.30%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),PT Bank Central Asia Tbk,/quote/BBCA?p=BBCA,BBCA,2.77%,,
MAPTX,Matthews Pacific Tiger Fund Investor Class (MAPTX),Housing Development Finance Corp Ltd,/quote/HDFC.BO?p=HDFC.BO,HDFC.BO,2.60%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,7.48%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,6.12%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Facebook Inc A,/quote/FB?p=FB,FB,4.34%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,4.26%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,4.26%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Mastercard Inc A,/quote/MA?p=MA,MA,3.48%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Merck & Co Inc,/quote/MRK?p=MRK,MRK,2.88%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Fortinet Inc,/quote/FTNT?p=FTNT,FTNT,2.03%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Oracle Corp,/quote/ORCL?p=ORCL,ORCL,2.03%,,
MASTX,BMO Large-Cap Growth Fund Class Y (MASTX),Allstate Corp,/quote/ALL?p=ALL,ALL,1.83%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,1.88%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,1.75%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),United States Treasury Notes 1.88%,,,1.15%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,1.12%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),Procter & Gamble Co,/quote/PG?p=PG,PG,1.11%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),United States Treasury Notes 1.62%,,,1.09%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,1.03%,,
MBEAX,AMG Chicago Equity Partners Balanced Fund Class N (MBEAX),United States Treasury Notes 2%,,,1.02%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,1.88%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,1.75%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),United States Treasury Notes 1.88%,,,1.15%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,1.12%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),Procter & Gamble Co,/quote/PG?p=PG,PG,1.11%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),United States Treasury Notes 1.62%,,,1.09%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,1.03%,,
MBESX,AMG Chicago Equity Partners Balanced Fund Class I (MBESX),United States Treasury Notes 2%,,,1.02%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),Apple Inc,/quote/AAPL?p=AAPL,AAPL,1.88%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,1.75%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),United States Treasury Notes 1.88%,,,1.15%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,1.12%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),Procter & Gamble Co,/quote/PG?p=PG,PG,1.11%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),United States Treasury Notes 1.62%,,,1.09%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),Johnson & Johnson,/quote/JNJ?p=JNJ,JNJ,1.03%,,
MBEYX,AMG Chicago Equity Partners Balanced Fund Class Z (MBEYX),United States Treasury Notes 2%,,,1.02%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),American Software Inc Class A,/quote/AMSWA?p=AMSWA,AMSWA,2.08%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),BioSpecifics Technologies Corp,/quote/BSTC?p=BSTC,BSTC,2.04%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),iRadimed Corp,/quote/IRMD?p=IRMD,IRMD,1.79%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),Pure Cycle Corp,/quote/PCYO?p=PCYO,PCYO,1.77%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),Addus HomeCare Corp,/quote/ADUS?p=ADUS,ADUS,1.57%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),John B Sanfilippo & Son Inc,/quote/JBSS?p=JBSS,JBSS,1.52%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),Castle Biosciences Inc,/quote/CSTL?p=CSTL,CSTL,1.51%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),The York Water Co,/quote/YORW?p=YORW,YORW,1.48%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),Coherus BioSciences Inc,/quote/CHRS?p=CHRS,CHRS,1.46%,,
MECAX,AMG Managers Cadence Emerging Companies Fund - Class N (MECAX),Luna Innovations Inc,/quote/LUNA?p=LUNA,LUNA,1.45%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),American Software Inc Class A,/quote/AMSWA?p=AMSWA,AMSWA,2.08%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),BioSpecifics Technologies Corp,/quote/BSTC?p=BSTC,BSTC,2.04%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),iRadimed Corp,/quote/IRMD?p=IRMD,IRMD,1.79%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),Pure Cycle Corp,/quote/PCYO?p=PCYO,PCYO,1.77%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),Addus HomeCare Corp,/quote/ADUS?p=ADUS,ADUS,1.57%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),John B Sanfilippo & Son Inc,/quote/JBSS?p=JBSS,JBSS,1.52%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),Castle Biosciences Inc,/quote/CSTL?p=CSTL,CSTL,1.51%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),The York Water Co,/quote/YORW?p=YORW,YORW,1.48%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),Coherus BioSciences Inc,/quote/CHRS?p=CHRS,CHRS,1.46%,,
MECIX,AMG Managers Cadence Emerging Companies Fund - Class I (MECIX),Luna Innovations Inc,/quote/LUNA?p=LUNA,LUNA,1.45%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),VICI Properties Inc Ordinary Shares,/quote/VICI?p=VICI,VICI,3.46%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),TerraForm Power Inc Class A,/quote/TERP?p=TERP,TERP,2.89%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Kennedy-Wilson Holdings Inc,/quote/KW?p=KW,KW,2.84%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),SEI Investments Co,/quote/SEIC?p=SEIC,SEIC,2.80%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Treehouse Foods Inc,/quote/THS?p=THS,THS,2.71%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Nuance Communications Inc,/quote/NUAN?p=NUAN,NUAN,2.66%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Citizens Financial Group Inc,/quote/CFG?p=CFG,CFG,2.63%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Graphic Packaging Holding Co,/quote/GPK?p=GPK,GPK,2.55%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Advanced Micro Devices Inc,/quote/AMD?p=AMD,AMD,2.26%,,
MFCAX,Meridian Contrarian Fund A Class (MFCAX),Penn National Gaming Inc,/quote/PENN?p=PENN,PENN,2.16%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),VICI Properties Inc Ordinary Shares,/quote/VICI?p=VICI,VICI,3.46%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),TerraForm Power Inc Class A,/quote/TERP?p=TERP,TERP,2.89%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Kennedy-Wilson Holdings Inc,/quote/KW?p=KW,KW,2.84%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),SEI Investments Co,/quote/SEIC?p=SEIC,SEIC,2.80%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Treehouse Foods Inc,/quote/THS?p=THS,THS,2.71%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Nuance Communications Inc,/quote/NUAN?p=NUAN,NUAN,2.66%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Citizens Financial Group Inc,/quote/CFG?p=CFG,CFG,2.63%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Graphic Packaging Holding Co,/quote/GPK?p=GPK,GPK,2.55%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Advanced Micro Devices Inc,/quote/AMD?p=AMD,AMD,2.26%,,
MFCCX,Meridian Contrarian Fund Class C (MFCCX),Penn National Gaming Inc,/quote/PENN?p=PENN,PENN,2.16%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),VICI Properties Inc Ordinary Shares,/quote/VICI?p=VICI,VICI,3.46%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),TerraForm Power Inc Class A,/quote/TERP?p=TERP,TERP,2.89%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Kennedy-Wilson Holdings Inc,/quote/KW?p=KW,KW,2.84%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),SEI Investments Co,/quote/SEIC?p=SEIC,SEIC,2.80%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Treehouse Foods Inc,/quote/THS?p=THS,THS,2.71%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Nuance Communications Inc,/quote/NUAN?p=NUAN,NUAN,2.66%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Citizens Financial Group Inc,/quote/CFG?p=CFG,CFG,2.63%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Graphic Packaging Holding Co,/quote/GPK?p=GPK,GPK,2.55%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Advanced Micro Devices Inc,/quote/AMD?p=AMD,AMD,2.26%,,
MFCIX,Meridian Contrarian Fund Investor Class (MFCIX),Penn National Gaming Inc,/quote/PENN?p=PENN,PENN,2.16%,,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),Mastercard Inc A,/quote/MA?p=MA,MA,7.19%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),TAL Education Group ADR,/quote/TAL?p=TAL,TAL,7.06%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,5.97%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),DSV Panalpina AS,/quote/DSV?p=DSV,DSV,4.95%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),Alphabet Inc Class C,/quote/GOOG?p=GOOG,GOOG,4.59%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),ServiceNow Inc,/quote/NOW?p=NOW,NOW,4.44%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),HDFC Bank Ltd,/quote/HDFCBANK.B?p=HDFCBANK.B,HDFCBANK.B,4.18%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),Adobe Inc,/quote/ADBE?p=ADBE,ADBE,4.16%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),Visa Inc Class A,/quote/V?p=V,V,4.02%,
MGGIX,Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I (MGGIX),Moncler SpA,/quote/MONC.MI?p=MONC.MI,MONC.MI,3.53%,
MGLBX,Marsico Global Fund (MGLBX),Microsoft Corp,/quote/MSFT?p=MSFT,MSFT,6.03%,,
MGLBX,Marsico Global Fund (MGLBX),Alibaba Group Holding Ltd ADR,/quote/BABA?p=BABA,BABA,5.51%,,
MGLBX,Marsico Global Fund (MGLBX),Amazon.com Inc,/quote/AMZN?p=AMZN,AMZN,4.94%,,
MGLBX,Marsico Global Fund (MGLBX),Visa Inc Class A,/quote/V?p=V,V,4.91%,,
MGLBX,Marsico Global Fund (MGLBX),Tencent Holdings Ltd,/quote/00700?p=00700,700,4.62%,,
MGLBX,Marsico Global Fund (MGLBX),Facebook Inc A,/quote/FB?p=FB,FB,4.15%,,
MGLBX,Marsico Global Fund (MGLBX),Aroundtown SA,/quote/AT1.DE?p=AT1.DE,AT1.DE,4.03%,,
MGLBX,Marsico Global Fund (MGLBX),Airbus SE,/quote/AIR?p=AIR,AIR,3.93%,,
MGLBX,Marsico Global Fund (MGLBX),ASML Holding NV ADR,/quote/ASML?p=ASML,ASML,3.77%,,
MGLBX,Marsico Global Fund (MGLBX),NVIDIA Corp,/quote/NVDA?p=NVDA,NVDA,3.67%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Teledyne Technologies Inc,/quote/TDY?p=TDY,TDY,1.42%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Tyler Technologies Inc,/quote/TYL?p=TYL,TYL,1.34%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Fair Isaac Corp,/quote/FICO?p=FICO,FICO,1.24%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Domino's Pizza Inc,/quote/DPZ?p=DPZ,DPZ,1.23%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),West Pharmaceutical Services Inc,/quote/WST?p=WST,WST,1.23%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Teradyne Inc,/quote/TER?p=TER,TER,1.18%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),FactSet Research Systems Inc,/quote/FDS?p=FDS,FDS,1.16%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Trimble Inc,/quote/TRMB?p=TRMB,TRMB,1.13%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),Brown & Brown Inc,/quote/BRO?p=BRO,BRO,1.12%,,
MGPIX,ProFunds Mid Cap Growth Fund Investor Class (MGPIX),WEX Inc,/quote/WEX?p=WEX,WEX,1.00%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),HDFC Bank Ltd,/quote/HDFCBANK.B?p=HDFCBANK.B,HDFCBANK.B,6.93%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Eicher Motors Ltd,/quote/EICHERMOT.?p=EICHERMOT.,EICHERMOT.,5.62%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Kotak Mahindra Bank Ltd,/quote/KOTAKBANK.?p=KOTAKBANK.,KOTAKBANK.,5.13%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Cholamandalam Investment and Finance Co Ltd,/quote/CHOLAFIN.B?p=CHOLAFIN.B,CHOLAFIN.B,5.02%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),VST Industries Ltd,/quote/509966.BO?p=509966.BO,509966.BO,4.93%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Axis Bank Ltd,/quote/532215.BO?p=532215.BO,532215.BO,3.85%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Wipro Ltd,/quote/507685.BO?p=507685.BO,507685.BO,3.64%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Zydus Wellness Ltd,/quote/531335.BO?p=531335.BO,531335.BO,3.63%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Shriram City Union Finance Ltd,/quote/SHRIRAMCIT?p=SHRIRAMCIT,SHRIRAMCIT,3.12%,,
MIDNX,Matthews India Fund Institutional Class (MIDNX),Infosys Ltd,/quote/INFY.BO?p=INFY.BO,INFY.BO,2.95%,,
MIEIX,MFS Institutional International Equity Fund (MIEIX),Nestle SA,/quote/NESN?p=NESN,NESN,4.06%,,
MIEIX,MFS Institutional International Equity Fund (MIEIX),Roche Holding AG Dividend Right Cert.,/quote/ROG?p=ROG,ROG,3.48%,,
MIEIX,MFS Institutional International Equity Fund (MIEIX),Schneider Electric SE,/quote/SU.PA?p=SU.PA,SU.PA,3.13%,,
MIEIX,MFS Institutional International Equity Fund (MIEIX),Air Liquide SA,/quote/AI.PA?p=AI.PA,AI.PA,2.87%,,
MIEIX,MFS Institutional International Equity Fund (MIEIX),AIA Group Ltd,/quote/01299.HK?p=01299.HK,01299.HK,2.82%,,
